LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
-6.476662e-03,-4.086316e-02,-3.369474e-02,-2.347105e-02,-1.163739e+00,-0.000000e+00,4.000000e-01,-1.600000e+00,1.151998e-02,-5.263684e-02,2.507105e-02,3.607895e-03,3.763585e-01,4.000000e-01,2.000000e-01,2.000000e-01
-2.836185e-04,-3.866316e-02,-3.219474e-02,-1.747105e-02,-1.089766e+00,1.000000e-01,1.000000e+00,-1.700000e+00,9.028853e-03,-5.413684e-02,2.417105e-02,1.407895e-03,-2.943306e-01,-1.000000e+00,8.000000e-01,6.000000e-01
-2.325357e-03,-3.876316e-02,-3.469474e-02,-1.957105e-02,-7.561577e-01,-0.000000e+00,1.100000e+00,-1.200000e+00,9.681292e-03,-5.293684e-02,2.387105e-02,1.207895e-03,4.875461e-01,-0.000000e+00,3.000000e-01,7.000000e-01
-2.522621e-03,-3.876316e-02,-3.499474e-02,-1.977105e-02,-7.711143e-01,-0.000000e+00,1.000000e+00,-1.200000e+00,1.056066e-02,-5.293684e-02,2.357105e-02,2.307895e-03,3.341059e-01,5.000000e-01,4.000000e-01,1.000000e-01
-3.382499e-03,-3.916316e-02,-3.549474e-02,-2.047105e-02,-1.004107e+00,-0.000000e+00,1.500000e+00,-1.600000e+00,1.029578e-02,-5.273684e-02,2.417105e-02,1.907895e-03,2.985346e-01,-4.000000e-01,9.000000e-01,9.000000e-01
-3.295996e-03,-3.936316e-02,-3.509474e-02,-2.027105e-02,-4.791817e-01,1.000000e-01,1.000000e+00,-9.000000e-01,1.051107e-02,-5.263684e-02,2.417105e-02,2.107895e-03,5.436347e-01,3.000000e-01,7.000000e-01,6.000000e-01
-3.414468e-03,-3.946316e-02,-3.599474e-02,-2.017105e-02,-6.585713e-01,1.000000e-01,3.000000e-01,-1.000000e+00,1.020109e-02,-5.293684e-02,2.447105e-02,2.007895e-03,3.765880e-01,-3.000000e-01,8.000000e-01,9.000000e-01
-3.426348e-03,-3.946316e-02,-3.659474e-02,-2.007105e-02,-6.585568e-01,1.000000e-01,3.000000e-01,-1.000000e+00,1.008034e-02,-5.283684e-02,2.417105e-02,1.707895e-03,4.342401e-01,1.000000e-01,1.100000e+00,7.000000e-01
-3.122102e-03,-3.966316e-02,-3.679474e-02,-1.947105e-02,-1.121530e+00,-0.000000e+00,7.000000e-01,-1.600000e+00,1.015417e-02,-5.293684e-02,2.427105e-02,1.907895e-03,7.234663e-01,1.000000e-01,1.200000e+00,1.100000e+00
-2.879636e-03,-3.986316e-02,-3.689474e-02,-1.897105e-02,-1.121514e+00,-0.000000e+00,7.000000e-01,-1.600000e+00,1.030128e-02,-5.303684e-02,2.387105e-02,2.107895e-03,-1.972732e-01,-8.000000e-01,1.000000e+00,6.000000e-01
-2.713693e-03,-4.006316e-02,-3.699474e-02,-1.857105e-02,-1.121499e+00,-0.000000e+00,7.000000e-01,-1.600000e+00,1.039654e-02,-5.293684e-02,2.417105e-02,2.207895e-03,4.933096e-02,-0.000000e+00,7.000000e-01,2.000000e-01
-2.774791e-03,-4.026316e-02,-3.759474e-02,-1.837105e-02,-1.121486e+00,-0.000000e+00,7.000000e-01,-1.600000e+00,1.058429e-02,-5.273684e-02,2.427105e-02,2.307895e-03,3.913342e-01,-3.000000e-01,7.000000e-01,9.000000e-01
-2.441771e-03,-4.056316e-02,-3.769474e-02,-1.767105e-02,-1.121476e+00,-0.000000e+00,7.000000e-01,-1.600000e+00,1.070028e-02,-5.293684e-02,2.417105e-02,2.607895e-03,4.605851e-01,1.000000e-01,4.000000e-01,6.000000e-01
-2.672187e-03,-4.066316e-02,-3.779474e-02,-1.787105e-02,-7.132373e-01,-2.000000e-01,1.200000e+00,-1.000000e+00,1.048088e-02,-5.323684e-02,2.437105e-02,2.607895e-03,7.812766e-01,2.000000e-01,2.000000e-01,9.000000e-01
-2.734497e-03,-4.076316e-02,-3.779474e-02,-1.787105e-02,-1.100995e+00,-8.000000e-01,6.000000e-01,-9.000000e-01,1.047623e-02,-5.333684e-02,2.397105e-02,2.607895e-03,-2.060816e-01,-5.000000e-01,8.000000e-01,3.000000e-01
-2.563720e-03,-4.076316e-02,-3.819474e-02,-1.757105e-02,-9.628268e-01,-5.000000e-01,1.300000e+00,-1.100000e+00,1.079494e-02,-5.333684e-02,2.387105e-02,3.007895e-03,1.960193e-02,-0.000000e+00,9.000000e-01,2.000000e-01
-2.550624e-03,-4.096316e-02,-3.829474e-02,-1.737105e-02,-2.604541e-01,2.000000e-01,5.000000e-01,-6.000000e-01,1.094889e-02,-5.323684e-02,2.377105e-02,3.107895e-03,-4.449059e-01,-3.000000e-01,7.000000e-01,-2.000000e-01
-2.460150e-03,-4.106316e-02,-3.829474e-02,-1.717105e-02,-2.604502e-01,2.000000e-01,5.000000e-01,-6.000000e-01,1.117665e-02,-5.323684e-02,2.377105e-02,3.407895e-03,-1.545329e-01,-1.000000e+00,1.400000e+00,9.000000e-01
-3.088380e-03,-4.116316e-02,-3.849474e-02,-1.787105e-02,-8.712366e-01,-5.000000e-01,1.400000e+00,-1.000000e+00,1.088103e-02,-5.353684e-02,2.397105e-02,3.307895e-03,7.516015e-02,-8.000000e-01,7.000000e-01,9.000000e-01
-3.777650e-03,-4.116316e-02,-3.849474e-02,-1.877105e-02,-1.320530e+00,-1.100000e+00,9.000000e-01,-1.000000e+00,1.054484e-02,-5.363684e-02,2.427105e-02,3.007895e-03,-3.240613e-02,-9.000000e-01,1.000000e+00,9.000000e-01
-4.390511e-03,-4.116316e-02,-3.849474e-02,-1.957105e-02,-1.320557e+00,-1.100000e+00,9.000000e-01,-1.000000e+00,1.041816e-02,-5.383684e-02,2.427105e-02,3.007895e-03,2.788371e-01,-0.000000e+00,1.200000e+00,6.000000e-01
-4.638825e-03,-4.126316e-02,-3.819474e-02,-1.987105e-02,-5.892900e-01,-1.000000e-01,1.100000e+00,-9.000000e-01,1.047923e-02,-5.383684e-02,2.437105e-02,3.107895e-03,5.593175e-01,3.000000e-01,1.100000e+00,7.000000e-01
-5.035153e-03,-4.096316e-02,-3.799474e-02,-2.067105e-02,-7.774033e-01,-5.000000e-01,1.000000e+00,-8.000000e-01,1.060149e-02,-5.383684e-02,2.457105e-02,3.307895e-03,6.482846e-01,2.000000e-01,1.100000e+00,9.000000e-01
-4.959330e-03,-4.106316e-02,-3.809474e-02,-2.047105e-02,-5.499580e-01,-5.000000e-01,1.500000e+00,-6.000000e-01,1.079299e-02,-5.343684e-02,2.447105e-02,3.207895e-03,9.323380e-01,8.000000e-01,2.000000e-01,6.000000e-01
