LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
5.205130e-01,6.707598e-01,-1.684568e-01,-7.519068e-01,-7.559717e+01,-8.122026e+01,-5.983329e+01,2.723372e+01,4.564076e-03,-7.946275e-03,1.061589e-02,1.048967e-02,4.906791e-01,8.852198e-01,-5.682595e-01,0.000000e+00
1.439382e+00,1.510731e+00,-6.338649e-01,-1.478604e-01,-6.211932e+01,-6.981090e+01,-5.633613e+01,4.576833e+01,4.466032e-03,-1.038309e-02,1.727606e-02,1.231853e-02,3.078549e-01,-1.311500e-01,-6.447494e-01,3.933928e-01
1.697213e+00,1.719992e+00,-1.651574e-01,4.353295e-01,-2.730204e+01,-2.903653e+01,1.552916e+01,1.893878e+01,8.152820e-03,-1.150427e-02,2.460415e-02,1.783285e-02,6.199432e-01,-6.556929e-01,-1.005426e+00,1.049143e+00
-5.537248e-01,-4.756757e-01,-8.509626e-02,-1.918493e-01,-1.812504e+01,-1.757273e+01,2.903653e+01,4.502474e+00,6.629999e-03,-4.663911e-03,1.145206e-02,1.098648e-02,9.396537e-01,-1.923362e+00,-2.262152e+00,2.098229e+00
-1.759449e-01,-1.537260e-01,-7.323186e-02,2.848264e-01,-1.908138e+01,-1.924474e+01,1.258943e+01,4.557077e+00,4.429294e-03,-6.801644e-03,-2.539791e-04,8.854453e-03,6.577672e-01,-2.065456e+00,-2.666488e+00,1.825042e+00
-2.112814e-01,-1.662004e-01,-1.576066e-02,1.016115e-01,-1.257037e+01,-1.332161e+01,1.250200e+01,9.791791e+00,6.314407e-03,-1.083585e-02,-1.036305e-03,1.343951e-02,9.663480e-01,-2.316812e+00,-2.961562e+00,2.316812e+00
6.118395e-02,1.182590e-01,4.608065e-02,4.194776e-02,-1.252835e+01,-1.356203e+01,7.726336e+00,1.030539e+01,5.969618e-03,-1.162521e-02,-6.557253e-03,1.310514e-02,6.982766e-01,-1.988966e+00,-3.278465e+00,1.781326e+00
3.673854e-02,8.618017e-02,-1.261917e-01,2.622629e-02,-9.446814e+00,-9.879167e+00,8.403858e+00,5.988727e+00,6.682854e-03,-1.143279e-02,-3.435596e-03,1.405399e-02,7.097475e-01,-1.617403e+00,-3.223862e+00,1.573686e+00
-3.905242e-02,8.435071e-03,-8.302226e-02,4.564974e-02,-4.661123e+00,-4.841264e+00,6.666249e+00,3.671915e+00,-5.761374e-04,-1.528273e-02,-8.883022e-03,7.474472e-03,6.880911e-01,-2.218435e+00,-3.671915e+00,1.879645e+00
-4.460101e-02,7.516001e-03,-2.857065e-03,3.657212e-02,-2.794596e+00,-3.016222e+00,4.032534e+00,3.103655e+00,-1.154864e-04,-1.387450e-02,-3.045570e-04,7.803330e-03,1.276542e+00,-1.180236e+00,-3.879555e+00,1.923362e+00
-1.448993e-02,3.623172e-02,-5.953391e-02,2.448237e-02,-1.943729e+00,-2.054512e+00,2.841355e+00,1.835929e+00,1.286447e-03,-3.308912e-03,-8.205495e-05,3.030140e-03,4.438880e-01,-1.901532e+00,-4.283891e+00,1.355102e+00
-1.875336e-02,3.442468e-02,-3.476715e-02,1.278255e-02,3.725884e-01,5.245429e-01,1.803155e+00,-4.371095e-01,-2.594645e-03,-8.219967e-03,9.076816e-04,1.541661e-03,3.888271e-01,-1.967079e+00,-4.535247e+00,1.311386e+00
-3.053879e-02,2.298520e-02,-2.336570e-02,1.226963e-02,9.935279e-01,1.191179e+00,1.027256e+00,-1.049143e+00,-3.866774e-03,-1.752172e-02,-1.068221e-02,4.845541e-03,5.285169e-01,-1.409763e+00,-4.087194e+00,1.169350e+00
-3.842171e-02,1.458416e-02,-2.468226e-02,1.396277e-02,1.763917e+00,1.923362e+00,7.977864e-01,-7.868429e-01,-3.765477e-03,-1.195539e-02,-2.798477e-03,2.167766e-03,7.277726e-01,-1.529969e+00,-4.535247e+00,1.442536e+00
-4.147307e-02,1.256084e-02,-2.233558e-02,5.271219e-03,2.407841e+00,2.710205e+00,8.086726e-01,-1.835929e+00,-6.478127e-03,-3.860884e-03,-7.488254e-03,-6.348394e-03,6.712500e-02,-1.420706e+00,-3.803065e+00,6.556929e-01
-4.561288e-02,9.604889e-03,-5.898267e-03,8.730810e-04,2.561658e+00,2.841355e+00,6.666364e-01,-1.704836e+00,-7.482187e-05,-3.293004e-03,-5.795219e-03,9.605244e-04,-3.890368e-01,-1.005426e+00,-3.748404e+00,-1.311500e-01
-5.648529e-02,7.275461e-04,1.273123e-02,-9.720955e-03,2.145386e+00,2.480735e+00,8.086726e-01,-2.109172e+00,-2.811638e-03,-3.352454e-03,-1.527503e-03,-1.891112e-03,2.718760e-01,-1.202065e-01,-3.518935e+00,1.202065e-01
-5.747515e-02,-1.578440e-03,1.521883e-02,2.382057e-04,2.164110e+00,2.404245e+00,4.043363e-01,-1.529969e+00,-6.500393e-03,3.227053e-04,-7.031523e-03,-8.926134e-03,2.867751e-01,-5.245429e-01,-2.305869e+00,4.808262e-01
-5.328026e-02,2.664089e-03,8.222152e-03,-3.511903e-03,1.567768e+00,1.814099e+00,5.027132e-01,-1.584629e+00,-8.012948e-03,-1.181070e-03,-7.154093e-03,-9.794932e-03,2.415653e-02,-5.464298e-01,-2.579055e+00,1.639232e-01
-5.755693e-02,-1.581601e-03,3.876019e-03,-6.581758e-03,1.325049e+00,1.398819e+00,6.666364e-01,-2.185834e-01,-3.032901e-03,-2.167544e-03,-1.501141e-02,-3.934929e-03,2.131750e-01,4.808262e-01,-2.218435e+00,-2.185834e-01
-5.281731e-02,2.024319e-03,1.032744e-03,2.862343e-04,1.841440e+00,1.912476e+00,8.305596e-01,-9.837685e-02,-3.185149e-04,6.516657e-04,-1.237280e-02,-2.269529e-03,8.948756e-02,9.944828e-01,-2.032682e+00,-6.666364e-01
-4.909797e-02,5.262938e-03,-5.435519e-03,8.860314e-04,1.524533e+00,1.617403e+00,6.666364e-01,-3.497334e-01,-3.079980e-03,2.709045e-03,1.225527e-03,-5.735340e-03,-1.850432e-02,9.179930e-01,-8.633328e-01,-6.556929e-01
-5.167039e-02,2.690602e-03,-9.179861e-05,2.116931e-03,2.217188e+00,2.360529e+00,1.529797e-01,-8.742763e-01,4.184874e-03,1.615196e-03,1.425290e-03,3.513588e-03,6.672784e-01,1.223952e+00,-1.092802e+00,-5.466017e-02
-5.272767e-02,2.163306e-03,6.339144e-03,-3.603677e-04,8.289877e-01,9.179930e-01,4.917697e-01,-4.371095e-01,-3.943743e-03,-1.638821e-03,3.718019e-03,-3.873338e-03,2.673849e-01,1.092802e+00,-9.944828e-01,-4.371095e-01
