LAV,LAX,LAY,LAZ,LRV,LRX,LRY,LRZ,RAV,RAX,RAY,RAZ,RRV,RRX,RRY,RRZ
1.084892e-03,-8.715789e-03,-1.984474e-02,2.102632e-03,-1.477531e+00,-7.000000e-01,6.000000e-01,-1.400000e+00,-4.877174e-04,1.868947e-02,-1.642632e-02,-1.353158e-02,3.205765e-01,-0.000000e+00,3.500000e+00,1.400000e+00
6.207029e-03,-7.815789e-03,-1.834474e-02,7.102632e-03,-8.235059e-01,-9.000000e-01,5.000000e-01,-6.000000e-01,5.100364e-04,1.698947e-02,-1.702632e-02,-1.183158e-02,5.726584e-01,-0.000000e+00,2.200000e+00,1.300000e+00
6.052709e-03,-7.815789e-03,-1.964474e-02,7.102632e-03,-1.271042e+00,-2.000000e-01,8.000000e-01,-1.400000e+00,-2.047568e-04,1.738947e-02,-1.572632e-02,-1.243158e-02,3.743902e-01,3.000000e-01,2.400000e+00,1.000000e+00
4.233828e-03,-6.615789e-03,-1.924474e-02,4.602632e-03,-1.214354e+00,-3.000000e-01,8.000000e-01,-1.300000e+00,-8.883147e-04,1.728947e-02,-1.562632e-02,-1.313158e-02,4.428038e-01,-1.100000e+00,3.100000e+00,1.900000e+00
3.973161e-03,-6.515789e-03,-1.864474e-02,4.202632e-03,-9.188523e-01,-0.000000e+00,8.000000e-01,-1.100000e+00,-5.765317e-04,1.698947e-02,-1.692632e-02,-1.303158e-02,4.127797e-01,-3.000000e-01,2.700000e+00,1.400000e+00
4.265232e-03,-6.715789e-03,-1.944474e-02,4.702632e-03,-1.188487e+00,-7.000000e-01,7.000000e-01,-1.100000e+00,-1.061879e-03,1.648947e-02,-1.682632e-02,-1.333158e-02,6.059330e-03,-8.000000e-01,2.500000e+00,1.100000e+00
3.955982e-03,-6.715789e-03,-1.894474e-02,4.302632e-03,-9.423448e-01,-5.000000e-01,6.000000e-01,-9.000000e-01,-6.130851e-04,1.648947e-02,-1.752632e-02,-1.303158e-02,3.746885e-01,-8.000000e-01,2.100000e+00,1.400000e+00
4.752873e-03,-6.215789e-03,-1.844474e-02,4.902632e-03,-1.177836e+00,-3.000000e-01,1.100000e+00,-1.300000e+00,-9.821905e-04,1.628947e-02,-1.742632e-02,-1.333158e-02,3.735413e-01,-8.000000e-01,2.100000e+00,1.400000e+00
4.183277e-03,-6.315789e-03,-1.904474e-02,4.402632e-03,-1.218808e+00,-5.000000e-01,6.000000e-01,-1.200000e+00,-1.123566e-03,1.628947e-02,-1.722632e-02,-1.343158e-02,5.804568e-01,-1.200000e+00,2.400000e+00,1.900000e+00
4.181392e-03,-6.515789e-03,-1.844474e-02,4.402632e-03,-1.472271e+00,-6.000000e-01,1.100000e+00,-1.500000e+00,-1.095741e-03,1.608947e-02,-1.762632e-02,-1.343158e-02,6.484593e-01,-1.000000e+00,2.100000e+00,1.800000e+00
3.721082e-03,-6.415789e-03,-1.874474e-02,3.902632e-03,-1.207429e+00,-6.000000e-01,1.000000e+00,-1.200000e+00,-1.134809e-03,1.598947e-02,-1.762632e-02,-1.343158e-02,6.866995e-01,-1.700000e+00,2.600000e+00,2.300000e+00
3.721008e-03,-6.415789e-03,-1.874474e-02,3.902632e-03,-1.285087e+00,-3.000000e-01,2.000000e-01,-1.300000e+00,-1.112829e-03,1.558947e-02,-1.762632e-02,-1.323158e-02,9.157243e-01,-9.000000e-01,9.000000e-01,1.700000e+00
4.022188e-03,-6.315789e-03,-1.884474e-02,4.202632e-03,-9.923621e-01,-3.000000e-01,1.100000e+00,-1.100000e+00,-1.186592e-03,1.498947e-02,-1.822632e-02,-1.323158e-02,5.916355e-01,-1.100000e+00,1.500000e+00,1.600000e+00
4.544358e-03,-6.715789e-03,-1.864474e-02,4.902632e-03,-1.255578e+00,-7.000000e-01,9.000000e-01,-1.200000e+00,-1.120579e-03,1.458947e-02,-1.872632e-02,-1.313158e-02,5.739367e-01,-6.000000e-01,2.300000e+00,1.600000e+00
4.483219e-03,-6.815789e-03,-1.884474e-02,4.902632e-03,-1.194477e+00,-6.000000e-01,1.100000e+00,-1.200000e+00,-1.300445e-03,1.448947e-02,-1.852632e-02,-1.323158e-02,8.319089e-01,-8.000000e-01,1.700000e+00,1.800000e+00
4.407168e-03,-6.215789e-03,-1.824474e-02,4.502632e-03,-8.933009e-01,-0.000000e+00,1.000000e+00,-1.100000e+00,-1.286264e-03,1.438947e-02,-1.872632e-02,-1.323158e-02,8.094545e-01,-1.200000e+00,1.200000e+00,1.800000e+00
4.904612e-03,-6.115789e-03,-1.824474e-02,5.002632e-03,-9.056134e-01,-1.000000e-01,1.200000e+00,-1.100000e+00,-1.495706e-03,1.418947e-02,-1.822632e-02,-1.323158e-02,7.874998e-01,-8.000000e-01,1.200000e+00,1.600000e+00
4.726841e-03,-6.215789e-03,-1.864474e-02,4.902632e-03,-1.292334e+00,-4.000000e-01,1.200000e+00,-1.400000e+00,-1.555377e-03,1.398947e-02,-1.862632e-02,-1.333158e-02,7.925716e-01,-1.200000e+00,1.600000e+00,1.900000e+00
4.947507e-03,-6.215789e-03,-1.834474e-02,5.102632e-03,-1.476128e+00,-9.000000e-01,1.200000e+00,-1.400000e+00,-1.492052e-03,1.348947e-02,-1.892632e-02,-1.313158e-02,9.434373e-01,-9.000000e-01,8.000000e-01,1.700000e+00
5.138655e-03,-6.315789e-03,-1.874474e-02,5.402632e-03,-1.469723e+00,-5.000000e-01,8.000000e-01,-1.500000e+00,-1.634164e-03,1.318947e-02,-1.882632e-02,-1.313158e-02,1.184749e+00,-1.100000e+00,1.600000e+00,2.300000e+00
5.384690e-03,-6.715789e-03,-1.854474e-02,5.802632e-03,-9.828516e-01,-7.000000e-01,1.000000e-01,-8.000000e-01,-1.564154e-03,1.288947e-02,-1.952632e-02,-1.313158e-02,7.411881e-01,-1.700000e+00,1.400000e+00,2.000000e+00
5.120183e-03,-6.715789e-03,-1.844474e-02,5.502632e-03,-1.125195e+00,-5.000000e-01,6.000000e-01,-1.100000e+00,-1.938538e-03,1.278947e-02,-1.992632e-02,-1.363158e-02,8.891444e-01,-1.200000e+00,9.000000e-01,1.800000e+00
